title,address,date,description,price,phone,link
4 bed detached house for sale,"Dunlin, Anniesland, Glasgow G12",19th Mar 2020,"HD Video Available. Located upon a desirable plot and enjoying an enviable location in Westerlands Park, this impressive four bedroom detached villa offers well-appointed, versatile accommodation, integral garage and private garden. Westerland's Park ...","£295,000",0141 376 9403 **,https://www.zoopla.co.uk//for-sale/details/54620586?search_identifier=c309f663d2e6f97022ef2f77e3e04467
2 bed flat for sale,"Wylie, Calderwood, East Kilbride G74",19th Mar 2020,"************************************************************* Due to the ongoing Covid-19/ Coronavirus epidemic and for the health & safety of all our staff, physical viewings for all our properties are suspended until further notice. Online there is ...","£72,000",01355 587157 **,https://www.zoopla.co.uk//for-sale/details/54620343?search_identifier=c309f663d2e6f97022ef2f77e3e04467
3 bed end terrace house for sale,"Mull, East Kilbride, Glasgow G74",19th Mar 2020,"Well presented bright & spacious three bedroom end terrace in highly sought after locale for schooling, commuting links & all amenities. Full description Internally the property comprises a welcoming entrance hallway offering access to all rooms ...","£125,000",01355 385021 **,https://www.zoopla.co.uk//for-sale/details/54620174?search_identifier=c309f663d2e6f97022ef2f77e3e04467
3 bed semi-detached house for sale,"Colintraive Avenue, Glasgow G33",19th Mar 2020,"A desired semi detached villa situated within a sought after address of Hogganfield, Glasgow's East End. The subjects are in a neutral & enjoys great size living accommodation formed over 2 levels. Early viewing comes highly advised to avoid ...","£150,000",024 7511 8874 **,https://www.zoopla.co.uk//for-sale/details/54619755?search_identifier=c309f663d2e6f97022ef2f77e3e04467
2 bed terraced house for sale,"Kearn Avenue, Blairdardie, Glasgow G15",19th Mar 2020,HD Video Available. A fantastic opportunity to purchase a spacious 2 bedroom mid-terraced villa which has been well loved and looked after over the years and will be sure to appeal to young couples wishing to buy their first home. The home for sale ...,"£99,000",0141 376 9403 **,https://www.zoopla.co.uk//for-sale/details/54619156?search_identifier=c309f663d2e6f97022ef2f77e3e04467
3 bed end terrace house for sale,"Gilmour Street, Eaglesham, East Renfrewshire G76",19th Mar 2020,"HD Video Available. Occupying a central position within the conservation village of Eaglesham, with fantastic open aspects to the front, looking on to Eaglesham Parish Church, this impressive b-Listed end terrace villa should appeal to a broad range ...","£220,000",0141 376 9405 **,https://www.zoopla.co.uk//for-sale/details/54618941?search_identifier=c309f663d2e6f97022ef2f77e3e04467
2 bed flat for sale,"Peel Street, Flat 3/1, Partick, Glasgow G11",19th Mar 2020,"HD Video Available. A professionally renovated, two bedroom, third/top floor apartment which boasts an impressive specification and benefits from a highly central position, near to amenities and only five minutes walk from Partick Rail Station. Peel ...","£159,000",0141 376 9403 **,https://www.zoopla.co.uk//for-sale/details/54618885?search_identifier=c309f663d2e6f97022ef2f77e3e04467
2 bed flat for sale,"Ratho Drive, Springburn, Glasgow G21",19th Mar 2020,"New fixed price £3000 under home report * Well-presented two-bedroom top floor flat, kept to a high standard by current owners and offering modern and comfortable living that is in ‘walk in’ order. The flat is set within a quiet residential developmen...","£72,000",0141 376 8883 **,https://www.zoopla.co.uk//for-sale/details/54618830?search_identifier=c309f663d2e6f97022ef2f77e3e04467
3 bed flat for sale,"Keir Street, Glasgow G41",19th Mar 2020,"This is a large 3-bedroom ground floor flat which has been well maintained is likely to appeal to those who like both the traditions features of plaster cornicing, ceiling rose and high skirtings but also the modern touches like the lowered ceiling ...","£186,500",0141 376 7272 **,https://www.zoopla.co.uk//for-sale/details/54617527?search_identifier=c309f663d2e6f97022ef2f77e3e04467
2 bed flat for sale,"Pentland Road, Hillpark, Glasgow G43",19th Mar 2020,Spacious 2 bedroom maisonette type flat over 2 levels,"£54,000",0141 376 8354 **,https://www.zoopla.co.uk//for-sale/details/54615419?search_identifier=c309f663d2e6f97022ef2f77e3e04467
4 bed detached house for sale,"""Mitford"" at Springhill Road, Barrhead, Glasgow G78",18th Mar 2020,"Stunning detached family home with open-plan kitchen/dining, separate study, and laundry room. Master bedroom with en-suite and built-in wardrobe.","£293,000",0141 376 9410 **,https://www.zoopla.co.uk//new-homes/details/54615275?search_identifier=c309f663d2e6f97022ef2f77e3e04467
2 bed end terrace house for sale,"Foresthall Crescent, Springburn G21",18th Mar 2020,"***see video*** Keys Estate Agents are delighted to offer to the market this well presented modern end terraced villa, set within the popular address of Foresthall Crescent, Foresthall, Springburn. The accommodation on offer comprises, entrance porch, ...","£129,950",0141 376 8998 **,https://www.zoopla.co.uk//for-sale/details/54614937?search_identifier=c309f663d2e6f97022ef2f77e3e04467
2 bed property for sale,"Flat 3/2, Springburn Way, Glasgow G21",18th Mar 2020,Offered to the market is this traditional two bedroom top floor apartment located in a popular position within Springburn. The property requires a degree of modernisation throughout but will undoubtedly appeal to a wide range of (truncated),"£60,000",0141 376 9553 **,https://www.zoopla.co.uk//for-sale/details/54614672?search_identifier=c309f663d2e6f97022ef2f77e3e04467
1 bed flat for sale,"Stewartfield Gardens, Stewartfield, East Kilbride, South Lanarkshire G74",18th Mar 2020,"First floor one bedroom apartment with sun balcony, close to all local amenities. The property is accessed via a well maintained and secure entry close. (contd...)","£105,000",01355 385935 **,https://www.zoopla.co.uk//for-sale/details/54613834?search_identifier=c309f663d2e6f97022ef2f77e3e04467
3 bed bungalow for sale,"Grenville Drive, Cambuslang, Glasgow, South Lanarkshire G72",18th Mar 2020,Beautifully presented semi detached bungalow set over the one level within highly sought after and locally admired address. The property has been upgraded and is tastefully decorated throughout. (contd...),"£250,000",0141 376 8792 **,https://www.zoopla.co.uk//for-sale/details/54613803?search_identifier=c309f663d2e6f97022ef2f77e3e04467
4 bed property for sale,"20 Greenlees Road, Cambuslang, Glasgow G72",18th Mar 2020,"**3D tour available** A quite charming, stone built 6 apartment detached villa, with many period features and large basement, sitting on a particularly large garden plot in a much sought after and established pocket of Cambuslang. EPC - E.","£340,000",0141 376 9384 **,https://www.zoopla.co.uk//for-sale/details/54611341?search_identifier=c309f663d2e6f97022ef2f77e3e04467
1 bed flat for sale,"Munro Place, Anniesland, Glasgow G13",18th Mar 2020,A stylish modern luxury 1st floor apartment located within iconic landmark building. (contd...),"£120,000",0141 376 8795 **,https://www.zoopla.co.uk//for-sale/details/54611101?search_identifier=c309f663d2e6f97022ef2f77e3e04467
3 bed semi-detached house for sale,"Cowan Wilson Avenue, Blantyre, Glasgow G72",18th Mar 2020,"Hello, are you looking for a great sized 3 bedroom semi detached family home, in a quiet and popular area of Blantyre? Would you like it to be situated close to the local shops and only minutes drive to the East Kilbride expressway and motorway links? ...","£139,995",01698 599749 **,https://www.zoopla.co.uk//for-sale/details/54610989?search_identifier=c309f663d2e6f97022ef2f77e3e04467
3 bed terraced house for sale,"Bonnyton Drive, Eaglesham, Glasgow G76",18th Mar 2020,"Occupying a fantastic position with stunning open aspects to the front, this larger style mid terrace villa offers flexible accommodation with good room sizes, with the added benefit of off street parking to the rear for two cars. The property is ...","£160,000",0141 376 9405 **,https://www.zoopla.co.uk//for-sale/details/54610644?search_identifier=c309f663d2e6f97022ef2f77e3e04467
1 bed flat for sale,"Aillort Place, East Kilbride, Glasgow G74",18th Mar 2020,"***home report £73,000*** Well presented spacious one bedroom upper cottage flat in popular East Mains area. Ideal location for Village, Town Centre & train station. Fully compliant for a buy to let. Option to purchase flat furnished. Full ...","£68,000",01355 385021 **,https://www.zoopla.co.uk//for-sale/details/54610477?search_identifier=c309f663d2e6f97022ef2f77e3e04467
2 bed flat for sale,"1/1 136 Medwyn Street, Whiteinch, Glasgow G14",18th Mar 2020,"Stunning and quite unique duplex apartment formed over first and second floor levels. Meticulously maintained and in immaculate order throughout, the property has been completed an uncompromising standard and specification and is in ""turnkey"" ...","£169,000",0141 376 9179 **,https://www.zoopla.co.uk//for-sale/details/54610302?search_identifier=c309f663d2e6f97022ef2f77e3e04467
2 bed flat for sale,"Trinidad Way, Westwood, East Kilbride G75",18th Mar 2020,"************************************************************* Due to the ongoing Covid-19/ Coronavirus epidemic and for the health & safety of all our staff, physical viewings for all our properties are suspended until further notice. Online there is ...","£55,000",01355 587157 **,https://www.zoopla.co.uk//for-sale/details/54610097?search_identifier=c309f663d2e6f97022ef2f77e3e04467
5 bed detached house for sale,"Burnet Rose Gardens, Stewartfield, East Kilbride G74",18th Mar 2020,"Situated at the end of a cul-de-sac, within the highly desirable Stewartfield area is this very well-maintained 4/5-bedroom detached villa. It is convenient for East Kilbride Train Station, Village, Town Centre, and highly regarded schools.","£245,000",01355 385948 **,https://www.zoopla.co.uk//for-sale/details/54609922?search_identifier=c309f663d2e6f97022ef2f77e3e04467
5 bed duplex for sale,"Burnet Rose Gardens, Stewartfield, East Kilbride G74",18th Mar 2020,"Situated at the end of a cul-de-sac, within the highly desirable Stewartfield area is this very well-maintained 4/5-bedroom detached villa. It is convenient for East Kilbride Train Station, Village, Town Centre, and highly regarded schools.","£245,000",01355 385948 **,https://www.zoopla.co.uk//for-sale/details/54609904?search_identifier=c309f663d2e6f97022ef2f77e3e04467
2 bed flat for sale,"Maclaren Place, Netherlee, 673 Clarkston Road, Glasgow G44",18th Mar 2020,"************************************************************* Due to the ongoing Covid-19/ Coronavirus epidemic and for the health & safety of all our staff, physical viewings for all our properties are suspended until further notice. Online there is ...","£115,000",0141 376 8969 **,https://www.zoopla.co.uk//for-sale/details/54609713?search_identifier=c309f663d2e6f97022ef2f77e3e04467
1 bed flat for sale,"Kincardine Place, Brancumhall, East Kilbride G74",18th Mar 2020,"Situated within the private Brancumhall development, is this stylish 2nd (top) floor, one bedroom flat. It has a re-fitted kitchen and modern bathroom and is convenient for local amenities and transport links.","£60,000",01355 385948 **,https://www.zoopla.co.uk//for-sale/details/54609552?search_identifier=c309f663d2e6f97022ef2f77e3e04467
3 bed property for sale,"39 Scioncroft Avenue, Rutherglen, Glasgow G73",18th Mar 2020,"** 3D tour available** An extremely impressive, 5 apartment main door upper villa over 2 levels, with a beautiful interior, private rear garden and splendid open views, sitting in a much sought after and established pocket of Rutherglen. EPC - E.","£179,995",0141 376 9384 **,https://www.zoopla.co.uk//for-sale/details/54609173?search_identifier=c309f663d2e6f97022ef2f77e3e04467
